id,company,developer,game,porting,publisher,supporting
2026,"{'id': 537, 'name': 'Massive Entertainment'}",True,941,False,False,False
3146,"{'id': 874, 'name': 'Smilebit'}",True,1570,False,False,False
22626,"{'id': 47, 'name': 'Obsidian Entertainment'}",True,5988,False,False,False
1132,"{'id': 111, 'name': 'The Creative Assembly'}",True,436,False,False,False
12982,"{'id': 37, 'name': 'Capcom'}",True,5368,False,True,False
15216,"{'id': 1219, 'name': 'Webfoot Technologies'}",True,6387,False,False,False
41868,"{'id': 129, 'name': 'Konami'}",True,25692,False,True,False
83752,"{'id': 23, 'name': 'Feral Interactive'}",True,6415,False,False,False
53256,"{'id': 9199, 'name': 'Rusty Lake'}",True,54678,False,True,False
21681,"{'id': 221, 'name': 'Splash Damage'}",True,2987,False,False,False
20238,"{'id': 400, 'name': 'SCE Japan Studio'}",True,1459,False,False,False
27982,"{'id': 694, 'name': 'Visual Concepts'}",True,11057,False,False,False
14490,"{'id': 306, 'name': 'Rockstar Toronto'}",True,6030,False,False,False
16717,"{'id': 638, 'name': 'Rockstar London'}",True,7071,False,False,False
54651,"{'id': 5093, 'name': 'Expansive Worlds'}",True,26381,False,False,False
26883,"{'id': 6986, 'name': 'House on Fire'}",True,11444,False,False,False
57106,"{'id': 7902, 'name': 'Nintendo Entertainment Planning & Development'}",True,58630,False,False,False
3473,"{'id': 903, 'name': 'Interplay Productions'}",True,1872,False,False,False
16689,"{'id': 37, 'name': 'Capcom'}",True,1915,False,True,False
62693,"{'id': 347, 'name': 'Criterion Games'}",True,10067,False,False,False
65661,"{'id': 486, 'name': 'Sports Interactive'}",True,41621,False,False,False
9966,"{'id': 347, 'name': 'Criterion Games'}",True,3840,False,False,False
17090,"{'id': 2973, 'name': 'Reality Pump'}",True,7222,False,False,False
36345,"{'id': 1610, 'name': 'Innerloop Studios'}",True,8559,False,False,False
9696,"{'id': 834, 'name': 'Insomniac Games'}",True,1796,False,False,False
16779,"{'id': 2438, 'name': 'CyberConnect2'}",True,7100,False,False,False
29600,"{'id': 108, 'name': 'Techland'}",True,15445,False,False,False
53307,"{'id': 946, 'name': 'Saber Interactive'}",True,54789,False,False,False
80008,"{'id': 56, 'name': 'Valve'}",True,119416,False,True,False
26602,"{'id': 184, 'name': 'id Software'}",True,6578,False,True,False
21016,"{'id': 702, 'name': 'Ubisoft Montpellier'}",True,3160,False,False,False
2098,"{'id': 635, 'name': 'BreakAway Games'}",True,707,False,False,False
20084,"{'id': 837, 'name': 'LEVEL-5'}",True,1400,False,True,False
77209,"{'id': 221, 'name': 'Splash Damage'}",True,103291,False,False,False
23703,"{'id': 140, 'name': 'EA Los Angeles'}",True,9228,False,False,False
80042,"{'id': 148, 'name': 'Gearbox Software'}",True,118993,False,False,False
80043,"{'id': 3308, 'name': 'Blind Squirrel Games'}",True,118993,False,False,False
22175,"{'id': 506, 'name': 'Parallax Software'}",True,1872,False,False,False
71613,"{'id': 2390, 'name': 'Engine Software'}",True,3966,False,False,False
16621,"{'id': 2978, 'name': 'Phenomic Game Development'}",True,7027,False,False,False
7174,"{'id': 90, 'name': 'Neversoft Entertainment'}",True,2674,False,False,False
49263,"{'id': 5026, 'name': 'Numantian Games'}",True,36616,False,True,False
264,"{'id': 68, 'name': 'Ensemble Studios'}",True,291,False,False,False
171031,"{'id': 38, 'name': 'Ubisoft Montreal'}",True,4211,False,False,False
40064,"{'id': 148, 'name': 'Gearbox Software'}",True,21758,False,False,False
9986,"{'id': 428, 'name': 'Treyarch'}",True,3845,False,False,False
24299,"{'id': 5849, 'name': 'Silver Dollar Games'}",True,8360,False,True,False
38451,"{'id': 367, 'name': 'Gray Matter Interactive'}",True,3845,False,False,False
4933,"{'id': 1072, 'name': 'CS1 Team'}",True,2061,False,False,False
10922,"{'id': 1899, 'name': 'Exakt Entertainment'}",True,4215,False,False,False
10974,"{'id': 129, 'name': 'Konami'}",True,4555,False,True,False
40719,"{'id': 1095, 'name': 'Genius Sonority'}",True,8592,False,False,False
40634,"{'id': 7570, 'name': 'Outerminds'}",True,23867,False,True,False
16610,"{'id': 1208, 'name': 'Bizarre Creations'}",True,1648,False,False,False
10856,"{'id': 10, 'name': 'LucasArts'}",True,4181,False,True,False
80963,"{'id': 12306, 'name': 'Triternion'}",True,27729,False,True,False
24127,"{'id': 1212, 'name': 'CI Games'}",True,10964,False,True,False
37308,"{'id': 1419, 'name': 'Harebrained Schemes'}",True,8864,False,True,False
27222,"{'id': 126, 'name': 'Bethesda Game Studios'}",True,10303,False,False,False
20529,"{'id': 1134, 'name': 'Interceptor Entertainment'}",True,957,False,True,False
168341,"{'id': 33065, 'name': 'Snoozy Kazoo'}",True,128097,False,False,False
71611,"{'id': 845, 'name': 'Grasshopper Manufacture'}",True,3966,False,False,False
26911,"{'id': 517, 'name': 'Paradox Interactive'}",True,11037,False,True,False
18799,"{'id': 412, 'name': 'Codemasters Southam'}",True,6415,False,False,False
20066,"{'id': 37, 'name': 'Capcom'}",True,8244,False,True,False
648,"{'id': 262, 'name': 'Flagship Studios'}",True,325,False,False,False
6410,"{'id': 63, 'name': 'Pandemic Studios'}",True,2684,False,False,False
52155,"{'id': 722, 'name': '343 Industries'}",True,4839,False,False,False
23978,"{'id': 47, 'name': 'Obsidian Entertainment'}",True,10307,False,False,False
2054,"{'id': 188, 'name': 'Apogee Software'}",True,957,False,True,False
3375,"{'id': 392, 'name': 'High Voltage Software'}",True,1301,False,False,False
22637,"{'id': 2, 'name': 'BioWare'}",True,218,False,False,False
52156,"{'id': 2169, 'name': 'Vanguard Entertainment'}",True,4839,False,False,False
6284,"{'id': 72, 'name': 'Vicarious Visions'}",True,2629,False,False,False
14761,"{'id': 2713, 'name': 'Computer Artworks'}",True,6199,False,False,False
18233,"{'id': 400, 'name': 'SCE Japan Studio'}",True,7812,False,False,False
3119,"{'id': 866, 'name': 'Nintendo SPD Production Group No. 2'}",True,1444,False,False,False
50708,"{'id': 1022, 'name': 'Turn 10 Studios'}",True,36872,False,False,False
6070,"{'id': 1140, 'name': 'Digital Anvil'}",True,2124,False,False,False
1783,"{'id': 564, 'name': 'Presto Studios'}",True,797,False,False,False
39369,"{'id': 1611, 'name': 'Capcom Game Studio Vancouver, Inc.'}",True,19521,False,False,False
351577,"{'id': 24377, 'name': 'Joey Drew Studios'}",True,28311,False,True,False
3377,"{'id': 841, 'name': 'Ubisoft Paris'}",True,1301,False,False,False
774,"{'id': 239, 'name': 'Gas Powered Games'}",True,276,False,False,False
1466,"{'id': 148, 'name': 'Gearbox Software'}",True,617,False,False,False
80380,"{'id': 148, 'name': 'Gearbox Software'}",True,8773,False,False,False
8693,"{'id': 207, 'name': 'PopTop Software'}",True,274,False,False,False
33361,"{'id': 5214, 'name': 'The Molasses Flood'}",True,9732,False,True,False
171688,"{'id': 277, 'name': 'EA Canada'}",True,4176,False,False,False
84722,"{'id': 709, 'name': 'Teyon'}",True,122611,False,False,False
83000,"{'id': 21547, 'name': 'Unfold Games'}",True,68271,False,True,False
86810,"{'id': 486, 'name': 'Sports Interactive'}",True,122080,False,False,False
191819,"{'id': 1415, 'name': 'Quintet'}",True,3016,False,False,False
87103,"{'id': 1304, 'name': 'Tantalus Media'}",True,37059,False,False,False
87054,"{'id': 22563, 'name': 'First Watch Games'}",True,122235,False,False,False
88205,"{'id': 12745, 'name': 'Moonton'}",True,79392,False,True,False
88706,"{'id': 805, 'name': 'Other Ocean Interactive'}",True,76960,False,False,False
174968,"{'id': 30398, 'name': 'Toukana Interactive'}",True,134799,False,True,False
171858,"{'id': 2, 'name': 'BioWare'}",True,27911,False,False,False
190904,"{'id': 1272, 'name': 'Sega Sports R&D'}",True,2706,False,False,False
92035,"{'id': 15694, 'name': 'Marvelous First Studio'}",True,103338,False,False,False
192721,"{'id': 18425, 'name': 'Prism Game Studios Ltd.'}",True,47107,False,True,False
94198,"{'id': 24695, 'name': 'Rebuilt Games'}",True,105322,False,True,False
100303,"{'id': 1951, 'name': 'Silicon Knights'}",True,7894,False,False,False
95784,"{'id': 184, 'name': 'id Software'}",True,76217,False,False,False
96431,"{'id': 15240, 'name': 'David Wehle'}",True,20909,False,True,False
96334,"{'id': 393, 'name': 'inXile Entertainment'}",True,2004,False,False,False
96590,"{'id': 12049, 'name': 'Pinokl Games'}",True,12070,False,False,False
97023,"{'id': 6542, 'name': 'Airship Syndicate'}",True,12511,False,False,False
97458,"{'id': 4680, 'name': 'Beam Team Games'}",True,8751,False,True,False
97770,"{'id': 421, 'name': 'Nintendo Entertainment Analysis & Development'}",True,1089,False,False,False
98555,"{'id': 19592, 'name': 'Shiny Shoe'}",True,129483,False,False,False
100933,"{'id': 9199, 'name': 'Rusty Lake'}",True,75123,False,True,False
17039,"{'id': 37, 'name': 'Capcom'}",True,7198,False,True,False
9729,"{'id': 948, 'name': 'Spark Unlimited'}",True,3761,False,False,False
1081,"{'id': 363, 'name': 'Gravity'}",True,318,False,True,False
10857,"{'id': 75, 'name': 'Factor 5'}",True,4181,False,False,False
17040,"{'id': 396, 'name': 'Dimps'}",True,7198,False,False,False
18020,"{'id': 694, 'name': 'Visual Concepts'}",True,7614,False,False,False
1871,"{'id': 580, 'name': 'Spellbound Entertainment'}",True,851,False,False,False
8456,"{'id': 263, 'name': 'Namco'}",True,3243,False,False,False
77852,"{'id': 1218, 'name': 'Arc System Works'}",True,117533,False,False,False
23666,"{'id': 826, 'name': 'Namco Tales Studio'}",True,1212,False,False,False
76757,"{'id': 13490, 'name': 'Jo-Mei Games'}",True,26298,False,False,False
10950,"{'id': 2054, 'name': 'Team Viewtiful'}",True,4229,False,False,False
44813,"{'id': 11558, 'name': 'Skookum Arts'}",True,25837,False,True,False
6971,"{'id': 420, 'name': 'Flying Wild Hog'}",True,532,False,False,False
65925,"{'id': 15802, 'name': 'Ys Interactive'}",True,55984,False,False,False
10923,"{'id': 65, 'name': 'Luxoflux'}",True,4215,False,False,False
6411,"{'id': 1260, 'name': 'Behaviour Interactive'}",True,2684,False,False,False
12899,"{'id': 160, 'name': 'Double Helix Games'}",True,5333,False,False,False
22390,"{'id': 860, 'name': 'Fatshark'}",True,9181,False,True,False
12890,"{'id': 694, 'name': 'Visual Concepts'}",True,5329,False,False,False
3374,"{'id': 842, 'name': 'GRIN'}",True,1301,False,False,False
6328,"{'id': 63, 'name': 'Pandemic Studios'}",True,2651,False,False,False
65358,"{'id': 694, 'name': 'Visual Concepts'}",True,103218,False,False,False
186859,"{'id': 2763, 'name': 'Wadjet Eye Games'}",True,9043,False,True,False
14354,"{'id': 845, 'name': 'Grasshopper Manufacture'}",True,5971,False,False,False
371348,"{'id': 42454, 'name': 'Capcom Development Division 2'}",True,76723,False,False,False
100371,"{'id': 1177, 'name': 'WOW Entertainment'}",True,13777,False,False,False
96273,"{'id': 10305, 'name': 'Contingent99'}",True,19935,False,True,False
23606,"{'id': 318, 'name': 'Rebellion Developments'}",True,9979,False,False,False
17252,"{'id': 953, 'name': 'Arrowhead Game Studios'}",True,7293,False,False,False
232,"{'id': 116, 'name': 'Bohemia Interactive Studio'}",True,288,False,False,False
71531,"{'id': 7080, 'name': 'Noio'}",True,27436,False,False,False
6192,"{'id': 332, 'name': 'EA Black Box'}",True,2585,False,False,False
12194,"{'id': 694, 'name': 'Visual Concepts'}",True,5056,False,False,False
29158,"{'id': 163, 'name': 'Climax Studios'}",True,14903,False,False,False
97095,"{'id': 7847, 'name': 'Playsaurus'}",True,15563,False,True,False
23644,"{'id': 5370, 'name': 'Panache Digital Games'}",True,10032,False,False,False
278134,"{'id': 14321, 'name': ""Yuke's""}",True,5300,False,False,False
84997,"{'id': 21933, 'name': 'Gabriele Cirulli'}",True,9105,False,False,False
97771,"{'id': 9507, 'name': 'Pax Softonica'}",True,1089,False,False,False
10584,"{'id': 2010, 'name': 'Cranky Pants Games'}",True,4083,False,False,False
46058,"{'id': 1012, 'name': 'FromSoftware'}",True,28210,False,False,False
10585,"{'id': 505, 'name': 'Outrage Games'}",True,4083,False,False,False
55669,"{'id': 6019, 'name': 'Forgotten Empires LLC'}",True,37059,False,False,False
103558,"{'id': 93, 'name': 'Square Enix 1st Production Department'}",True,27979,False,False,False
104589,"{'id': 2542, 'name': 'Image & Form'}",True,136000,False,False,False
105879,"{'id': 2344, 'name': 'Inti Creates'}",True,1776,False,False,False
105926,"{'id': 396, 'name': 'Dimps'}",True,6598,False,False,False
105985,"{'id': 1383, 'name': 'ACQUIRE Corp.'}",True,4114,False,False,False
106241,"{'id': 937, 'name': 'WB Games Montréal'}",True,136993,False,False,False
107053,"{'id': 702, 'name': 'Ubisoft Montpellier'}",True,8219,False,False,False
107358,"{'id': 377, 'name': 'Firaxis Games'}",True,3271,False,False,False
107481,"{'id': 27810, 'name': 'Anomaly Developers'}",True,126153,False,True,False
108255,"{'id': 10022, 'name': 'Gamious'}",True,127743,False,True,False
108319,"{'id': 161, 'name': 'Konami Digital Entertainment'}",True,119422,False,True,False
108350,"{'id': 646, 'name': 'Blue Byte Software'}",True,3696,False,True,False
109026,"{'id': 28204, 'name': 'Sen'}",True,3203,False,False,False
192397,"{'id': 14280, 'name': 'Shedworks'}",True,79995,False,False,False
112666,"{'id': 29365, 'name': 'Codemasters Cheshire'}",True,133301,False,False,False
112680,"{'id': 148, 'name': 'Gearbox Software'}",True,47461,False,False,False
112693,"{'id': 694, 'name': 'Visual Concepts'}",True,114285,False,False,False
113634,"{'id': 3903, 'name': 'BioWare Montréal'}",True,783,False,False,False
113638,"{'id': 3903, 'name': 'BioWare Montréal'}",True,13885,False,False,False
113643,"{'id': 3903, 'name': 'BioWare Montréal'}",True,13798,False,False,False
256581,"{'id': 292, 'name': ""Traveller's Tales""}",True,8020,False,False,False
175292,"{'id': 4133, 'name': '11 bit studios'}",True,204634,False,True,False
116934,"{'id': 31125, 'name': 'Live Wire'}",True,138858,False,False,False
116935,"{'id': 31126, 'name': 'adglobe'}",True,138858,False,False,False
187801,"{'id': 61, 'name': 'Gameloft'}",True,23306,False,True,False
176144,"{'id': 1135, 'name': 'KID'}",True,79500,False,True,False
118713,"{'id': 12226, 'name': 'Total Mayhem Games'}",True,54486,False,True,False
120926,"{'id': 347, 'name': 'Criterion Games'}",True,139346,False,False,False
120927,"{'id': 14861, 'name': 'Stellar Entertainment'}",True,139346,False,False,False
121822,"{'id': 5071, 'name': 'Beamdog'}",True,218,False,False,False
193540,"{'id': 23666, 'name': 'Daniel Benmergui'}",True,159299,False,False,False
123048,"{'id': 37, 'name': 'Capcom'}",True,8452,False,True,False
123181,"{'id': 37, 'name': 'Capcom'}",True,6518,False,True,False
123182,"{'id': 17176, 'name': 'Make Software'}",True,6518,False,False,False
250009,"{'id': 24213, 'name': 'Interplay'}",True,2603,False,False,False
259036,"{'id': 45549, 'name': 'Locomotive Corporation'}",True,9151,False,False,False
221409,"{'id': 43201, 'name': 'Ironwood Studios'}",True,217592,False,False,False
132299,"{'id': 25077, 'name': 'Intelligent Systems'}",True,1693,False,False,False
330912,"{'id': 35008, 'name': 'Max Inferno'}",True,152180,False,False,False
275029,"{'id': 26, 'name': 'Square Enix'}",True,14723,False,True,False
275058,"{'id': 26, 'name': 'Square Enix'}",True,14723,True,True,False
275030,"{'id': 52267, 'name': 'Square Enix Business Division 5'}",True,14723,False,False,False
104398,"{'id': 1022, 'name': 'Turn 10 Studios'}",True,78511,False,False,False
275035,"{'id': 26, 'name': 'Square Enix'}",True,112412,False,True,False
252674,"{'id': 52311, 'name': 'Square Enix Creative Business Unit IV'}",True,158980,False,False,False
120441,"{'id': 21, 'name': 'Irrational Games'}",True,117315,False,False,False
216021,"{'id': 1218, 'name': 'Arc System Works'}",True,125764,False,True,False
253342,"{'id': 23018, 'name': 'Square Enix Business Division 2'}",True,7399,False,False,False
260966,"{'id': 799, 'name': 'Square Enix Product Development Division 1'}",True,391,False,False,False
253675,"{'id': 93, 'name': 'Square Enix 1st Production Department'}",True,1225,False,False,False
259289,"{'id': 72, 'name': 'Vicarious Visions'}",True,1193,False,False,False
180353,"{'id': 1809, 'name': 'Nintendo R&D1'}",True,3663,False,False,False
255293,"{'id': 9165, 'name': 'Ankama Games'}",True,18337,False,True,False
184957,"{'id': 649, 'name': '2K Boston'}",True,214790,True,False,False
268541,"{'id': 45214, 'name': 'Nintendo EPD Production Group No. 9'}",True,26759,False,False,False
330230,"{'id': 1, 'name': 'Electronic Arts'}",True,6798,False,False,False
280610,"{'id': 2154, 'name': 'Keen Games'}",True,248643,False,True,False
269681,"{'id': 1924, 'name': 'Compulsion Games'}",True,252826,False,False,False
278079,"{'id': 1287, 'name': 'Irem'}",True,6840,False,False,False
283285,"{'id': 32567, 'name': 'Omeda Studios'}",True,115078,False,True,False
322778,"{'id': 1617, 'name': 'Game Freak'}",True,288327,False,False,False
338453,"{'id': 16275, 'name': 'Voodoo'}",True,119207,False,True,False
323782,"{'id': 1474, 'name': 'SNK'}",True,15428,False,False,False
323649,"{'id': 51223, 'name': 'KOTAKE CREATE'}",True,275404,False,True,False
324609,"{'id': 428, 'name': 'Treyarch'}",True,348220,False,False,False
324611,"{'id': 71, 'name': 'Raven Software'}",True,348220,False,False,False
323970,"{'id': 312, 'name': 'Konami Computer Entertainment Japan'}",True,18683,False,False,False
335924,"{'id': 1396, 'name': 'Amanita Design'}",True,122766,False,True,False
326949,"{'id': 377, 'name': 'Firaxis Games'}",True,863,False,False,False
354458,"{'id': 2746, 'name': 'Pearl Abyss'}",True,125633,False,True,False
184138,"{'id': 7462, 'name': 'Volition'}",True,4083,False,False,False
220242,"{'id': 14321, 'name': ""Yuke's""}",True,6442,False,False,False
152238,"{'id': 845, 'name': 'Grasshopper Manufacture'}",True,2273,False,False,False
184812,"{'id': 73, 'name': 'Aspyr Media'}",True,47461,False,True,False
184956,"{'id': 2492, 'name': '2K Australia'}",True,214790,True,False,False
185003,"{'id': 15, 'name': '2K Marin'}",True,14543,False,False,False
185004,"{'id': 18, 'name': '2K China'}",True,14543,False,False,False
155646,"{'id': 1766, 'name': 'Pack-In-Video'}",True,3376,False,True,False
155579,"{'id': 3928, 'name': 'Ubisoft Chengdu'}",True,22739,False,False,False
178068,"{'id': 5953, 'name': 'Nintendo IRD'}",True,9151,False,False,False
156676,"{'id': 444, 'name': 'Radical Entertainment'}",True,2842,False,False,False
157154,"{'id': 365, 'name': 'Rockstar North'}",True,134710,False,False,False
205364,"{'id': 290, 'name': 'IO Interactive'}",True,2192,False,False,False
158962,"{'id': 126, 'name': 'Bethesda Game Studios'}",True,103303,False,True,False
160855,"{'id': 6933, 'name': 'Parsec Productions'}",True,2049,False,False,False
163624,"{'id': 1309, 'name': 'Avalanche Software'}",True,3896,False,False,False
163667,"{'id': 1119, 'name': 'Monolith Soft'}",True,191411,False,False,False
164089,"{'id': 1474, 'name': 'SNK'}",True,10605,False,True,False
166993,"{'id': 2168, 'name': 'Drinkbox Studios'}",True,145089,False,True,False
167562,"{'id': 892, 'name': 'Capcom Production Studio 2'}",True,1755,False,False,False
167621,"{'id': 2147, 'name': 'Young Horses'}",True,134602,False,True,False
195267,"{'id': 2670, 'name': 'HexaDrive'}",True,7399,False,False,False
197114,"{'id': 10634, 'name': 'Jutsu Games'}",True,20927,False,False,False
199995,"{'id': 857, 'name': 'ThatGameCompany'}",True,65503,False,True,False
135267,"{'id': 10595, 'name': 'Do My Best Games'}",True,16136,False,False,False
229332,"{'id': 784, 'name': 'Camelot Software Planning'}",True,3985,False,False,False
231048,"{'id': 7462, 'name': 'Volition'}",True,165346,False,False,False
231346,"{'id': 19937, 'name': 'Something We Made'}",True,118193,False,True,False
271423,"{'id': 234, 'name': 'Cryo Interactive'}",True,85,False,False,False
235302,"{'id': 378, 'name': 'Westlake Interactive'}",True,139,False,False,False
235298,"{'id': 10, 'name': 'LucasArts'}",True,139,False,True,False
238981,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,26778,False,True,False
239061,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,3327,False,True,False
239660,"{'id': 4981, 'name': 'Sega Enterprises, Ltd.'}",True,2623,False,True,False
241217,"{'id': 2254, 'name': 'ArtePiazza'}",True,254327,False,False,False
277197,"{'id': 256, 'name': 'NCSOFT'}",True,117294,False,False,False
242449,"{'id': 396, 'name': 'Dimps'}",True,6599,False,False,False
242519,"{'id': 11644, 'name': 'SingleTrac'}",True,4695,False,False,False
242932,"{'id': 39120, 'name': 'Grove Street Games'}",True,178126,False,False,False
264444,"{'id': 25077, 'name': 'Intelligent Systems'}",True,133923,False,False,False
265432,"{'id': 3, 'name': 'Looking Glass Studios'}",True,9227,False,False,False
266408,"{'id': 19, 'name': 'Arkane Studios'}",True,602,False,False,False
261184,"{'id': 72, 'name': 'Vicarious Visions'}",True,135450,False,False,False
261183,"{'id': 72, 'name': 'Vicarious Visions'}",True,135451,False,False,False
247175,"{'id': 1, 'name': 'Electronic Arts'}",True,3249,False,False,False
330845,"{'id': 65520, 'name': 'Nintendo EPD Production Group No. 6'}",True,133923,False,False,False
296575,"{'id': 53032, 'name': 'Square Enix Product Development Division 10'}",True,11635,False,False,False
312210,"{'id': 12077, 'name': 'ION LANDS'}",True,111837,False,False,False
339902,"{'id': 3222, 'name': '.GEARS Studios'}",True,7671,False,True,False
330791,"{'id': 45213, 'name': 'Nintendo EPD Production Group No. 8'}",True,338106,False,False,False
318641,"{'id': 1151, 'name': 'Game Arts'}",True,9580,False,True,False
320095,"{'id': 4598, 'name': 'Bloober Team'}",True,90107,False,False,False
347491,"{'id': 17795, 'name': '1047 Games'}",True,114684,False,True,False
356936,"{'id': 27027, 'name': 'Oskar Stålberg'}",True,135789,False,False,False
356938,"{'id': 9426, 'name': 'Coatsink Software'}",True,27436,False,False,False
188206,"{'id': 826, 'name': 'Namco Tales Studio'}",True,1207,False,False,False
188239,"{'id': 663, 'name': 'Capcom Production Studio 4'}",True,20734,False,False,False
277383,"{'id': 1287, 'name': 'Irem'}",True,6840,False,True,False
126418,"{'id': 1463, 'name': 'Black Forest Games'}",True,119257,False,False,False
176495,"{'id': 1415, 'name': 'Quintet'}",True,6468,False,False,False
125916,"{'id': 70, 'name': 'Nintendo'}",True,1089,False,False,False
193801,"{'id': 26, 'name': 'Square Enix'}",True,27979,False,True,False
130052,"{'id': 1025, 'name': 'Good-Feel'}",True,7343,False,False,False
129744,"{'id': 7215, 'name': 'Parabole'}",True,14404,False,False,False
129670,"{'id': 5966, 'name': 'IMGN.PRO'}",True,7965,False,True,False
129438,"{'id': 16437, 'name': 'Team17'}",True,19696,False,True,False
129346,"{'id': 8579, 'name': 'Blue Manchu'}",True,111846,False,False,False
129226,"{'id': 12158, 'name': 'Adriaan de Jongh'}",True,26809,False,True,False
128713,"{'id': 28729, 'name': 'WayForward'}",True,117533,False,True,False
131196,"{'id': 17043, 'name': 'Typhoon Studios'}",True,113108,False,False,False
132221,"{'id': 28729, 'name': 'WayForward'}",True,11078,False,True,False
132300,"{'id': 25077, 'name': 'Intelligent Systems'}",True,1692,False,False,False
132936,"{'id': 2729, 'name': 'Frozenbyte'}",True,51800,False,False,False
133325,"{'id': 25077, 'name': 'Intelligent Systems'}",True,1444,False,False,False
133394,"{'id': 25077, 'name': 'Intelligent Systems'}",True,1444,False,False,False
133645,"{'id': 762, 'name': 'HAL Laboratory'}",True,3725,False,False,False
133753,"{'id': 955, 'name': 'Blue Isle Studios'}",True,2049,False,True,False
133819,"{'id': 2248, 'name': 'Daedalic Entertainment'}",True,19300,False,True,False
188869,"{'id': 444, 'name': 'Radical Entertainment'}",True,1191,False,False,False
134891,"{'id': 12395, 'name': 'Overhype Studios'}",True,14394,False,False,False
135331,"{'id': 37, 'name': 'Capcom'}",True,1776,False,True,False
134639,"{'id': 37, 'name': 'Capcom'}",True,1755,False,True,False
183791,"{'id': 329, 'name': 'Cavia'}",True,975,False,False,False
183812,"{'id': 14, 'name': 'Bullfrog Productions'}",True,49,False,False,False
189100,"{'id': 24714, 'name': '111dots Studio'}",True,87622,False,False,False
139591,"{'id': 1100, 'name': 'NDCube'}",True,152354,False,False,False
139668,"{'id': 34671, 'name': 'Singularity 6'}",True,151467,False,True,False
184190,"{'id': 2402, 'name': 'Eat Sleep Play Inc.'}",True,4695,False,False,False
177422,"{'id': 326, 'name': 'Cyan Worlds'}",True,8983,False,True,False
145211,"{'id': 5214, 'name': 'The Molasses Flood'}",True,9732,False,False,False
145759,"{'id': 126, 'name': 'Bethesda Game Studios'}",True,165192,True,False,False
146179,"{'id': 2453, 'name': 'Sensible Software'}",True,5519,False,False,False
146303,"{'id': 377, 'name': 'Firaxis Games'}",True,165347,False,False,False
146356,"{'id': 129, 'name': 'Konami'}",True,159298,False,True,False
147197,"{'id': 1, 'name': 'Electronic Arts'}",True,4904,False,True,False
148253,"{'id': 762, 'name': 'HAL Laboratory'}",True,3720,False,False,False
150219,"{'id': 14747, 'name': 'Amccus'}",True,3376,False,False,False
200873,"{'id': 250, 'name': 'Square'}",True,16474,False,False,False
200993,"{'id': 321, 'name': 'Tose'}",True,205201,False,False,False
201041,"{'id': 3209, 'name': 'Pendulo Studios'}",True,55984,False,False,False
203365,"{'id': 830, 'name': 'Sega AM2'}",True,1547,False,False,False
203668,"{'id': 3209, 'name': 'Pendulo Studios'}",True,278,False,False,False
205261,"{'id': 82, 'name': 'Atari'}",True,2235,False,False,False
205366,"{'id': 411, 'name': 'Robosoft Technologies'}",True,2192,False,False,False
205903,"{'id': 454, 'name': 'EA Sports'}",True,698,False,False,False
205956,"{'id': 277, 'name': 'EA Canada'}",True,3136,False,False,False
207123,"{'id': 5965, 'name': 'Fireproof Games'}",True,27725,False,True,False
276438,"{'id': 1831, 'name': 'Compile'}",True,4499,False,False,False
207952,"{'id': 1809, 'name': 'Nintendo R&D1'}",True,8203,False,False,False
207954,"{'id': 25077, 'name': 'Intelligent Systems'}",True,8203,False,False,False
207975,"{'id': 771, 'name': 'Rare'}",True,7776,False,False,False
209882,"{'id': 321, 'name': 'Tose'}",True,158980,False,False,False
211901,"{'id': 56, 'name': 'Valve'}",True,7551,False,True,False
211907,"{'id': 31944, 'name': 'Camelot'}",True,3401,False,False,False
295667,"{'id': 37, 'name': 'Capcom'}",True,12860,False,True,False
213379,"{'id': 19080, 'name': 'Ryu Ga Gotoku Studios'}",True,2059,False,False,False
213384,"{'id': 19080, 'name': 'Ryu Ga Gotoku Studios'}",True,2062,False,False,False
209362,"{'id': 112, 'name': 'Sega'}",True,243385,False,True,False
216713,"{'id': 5119, 'name': 'Supra Games UG'}",True,89354,False,False,False
217501,"{'id': 818, 'name': 'Atlus'}",True,11453,False,True,False
219672,"{'id': 12579, 'name': 'TheMeatly Games, Ltd.'}",True,28311,False,True,False
220223,"{'id': 14321, 'name': ""Yuke's""}",True,7252,False,False,False
220233,"{'id': 14321, 'name': ""Yuke's""}",True,7846,False,False,False
220251,"{'id': 14321, 'name': ""Yuke's""}",True,18323,False,True,False
223912,"{'id': 6997, 'name': 'Daybreak Game Company'}",True,576,False,True,False
223914,"{'id': 243, 'name': 'Sony Online Entertainment'}",True,576,False,True,False
224998,"{'id': 129, 'name': 'Konami'}",True,16476,False,True,False
225563,"{'id': 13027, 'name': 'Jumpship'}",True,41025,False,True,False
269403,"{'id': 129, 'name': 'Konami'}",True,25692,False,False,False
278056,"{'id': 19080, 'name': 'Ryu Ga Gotoku Studios'}",True,217623,False,False,False
275057,"{'id': 26, 'name': 'Square Enix'}",True,112412,True,True,False
278070,"{'id': 19080, 'name': 'Ryu Ga Gotoku Studios'}",True,103016,False,False,False
271045,"{'id': 263, 'name': 'Namco'}",True,306134,False,True,False
275036,"{'id': 52267, 'name': 'Square Enix Business Division 5'}",True,112412,False,False,False
